date,dish,quantity,time
2023-12-25,Veg Wrap,1,09:00
2023-12-25,Hazelnut Frappe,3,14:15
2023-12-25,Strawberry Mojito,3,18:00
2023-12-25,Hazelnut Frappe,5,19:00
2023-12-26,Americano,4,18:00
2023-12-26,Chinese Noodles,2,20:00
2023-12-26,Mango Smoothie,3,12:15
2023-12-26,Veg Wrap,3,15:30
2023-12-26,Veg Wrap,3,19:45
2023-12-26,Mango Smoothie,2,12:30
2023-12-26,Strawberry Mojito,4,09:15
2023-12-26,Americano,4,18:00
2023-12-27,Veg Wrap,5,10:45
2023-12-27,Veg Wrap,4,16:00
2023-12-27,Hazelnut Frappe,4,18:45
2023-12-27,Mango Smoothie,4,13:45
2023-12-27,Mango Smoothie,3,10:00
2023-12-28,Cheesy Blueberry Cake,5,12:15
2023-12-28,Veg Wrap,4,15:45
2023-12-28,Chinese Noodles,3,17:30
2023-12-28,Cheesy Blueberry Cake,3,11:30
2023-12-28,Vegetable Taco,5,15:45
2023-12-28,Vegetable Taco,4,20:00
2023-12-28,Veg Wrap,3,11:00
2023-12-28,Cheesy Blueberry Cake,4,14:00
2023-12-28,Triple Chocolate Brownie,1,20:15
2023-12-28,Mango Smoothie,1,20:30
2023-12-28,Vegetable Taco,3,15:30
2023-12-28,Hazelnut Frappe,4,17:45
2023-12-28,Vegetable Taco,2,09:15
2023-12-29,Chinese Noodles,4,16:30
2023-12-29,Vegetable Taco,3,12:00
2023-12-29,Cheesy Blueberry Cake,1,09:30
2023-12-29,Americano,1,09:30
2023-12-29,Vegetable Taco,5,09:15
2023-12-29,Americano,1,18:00
2023-12-29,Strawberry Mojito,1,16:30
2023-12-29,Strawberry Mojito,2,10:15
2023-12-29,Chinese Noodles,2,14:15
2023-12-29,Cheesy Blueberry Cake,2,11:45
2023-12-29,Strawberry Mojito,2,16:30
2023-12-29,Chinese Noodles,4,16:15
2023-12-30,Cheesy Blueberry Cake,3,13:30
2023-12-30,Triple Chocolate Brownie,1,12:30
2023-12-30,Chinese Noodles,2,10:45
2023-12-30,Veg Wrap,1,16:15
2023-12-30,Americano,5,18:00
2023-12-30,Hazelnut Frappe,1,13:15
2023-12-30,Strawberry Mojito,4,12:30
2023-12-30,Americano,2,09:45
2023-12-30,Americano,3,20:30
2023-12-30,Hazelnut Frappe,5,13:00
2023-12-30,Americano,1,14:45
2023-12-30,Cheesy Blueberry Cake,2,12:15
2023-12-31,Hazelnut Frappe,5,13:15
2023-12-31,Triple Chocolate Brownie,2,11:45
2023-12-31,Cheesy Blueberry Cake,4,18:15
2023-12-31,Chinese Noodles,4,20:45
2023-12-31,Hazelnut Frappe,5,20:00
2023-12-31,Hazelnut Frappe,2,16:45
2023-12-31,Veg Wrap,5,14:45
2023-12-31,Cheesy Blueberry Cake,5,18:30
2023-12-31,Hazelnut Frappe,3,16:30
2023-12-31,Hazelnut Frappe,3,19:45
2023-12-31,Americano,5,12:00
2023-12-31,Cheesy Blueberry Cake,4,14:15
2023-12-31,Veg Wrap,1,14:45
2024-01-01,Triple Chocolate Brownie,1,11:15
2024-01-01,Chinese Noodles,2,20:00
2024-01-01,Strawberry Mojito,2,10:45
2024-01-01,Veg Wrap,5,11:45
2024-01-01,Triple Chocolate Brownie,1,16:15
2024-01-01,Triple Chocolate Brownie,3,09:30
2024-01-01,Veg Wrap,4,09:30
2024-01-01,Mango Smoothie,1,19:15
2024-01-01,Americano,4,14:00
2024-01-01,Veg Wrap,1,18:45
2024-01-02,Veg Wrap,5,20:15
2024-01-02,Strawberry Mojito,2,17:30
2024-01-02,Vegetable Taco,2,09:00
2024-01-02,Triple Chocolate Brownie,5,17:45
2024-01-02,Mango Smoothie,2,19:00
2024-01-02,Cheesy Blueberry Cake,3,14:00
2024-01-02,Strawberry Mojito,1,14:15
2024-01-02,Strawberry Mojito,2,14:45
2024-01-02,Strawberry Mojito,3,14:45
2024-01-02,Vegetable Taco,1,16:15
2024-01-02,Hazelnut Frappe,3,12:00
2024-01-02,Strawberry Mojito,1,09:45
2024-01-03,Hazelnut Frappe,3,12:15
2024-01-03,Triple Chocolate Brownie,2,17:15
2024-01-03,Chinese Noodles,1,09:00
2024-01-03,Vegetable Taco,5,17:00
2024-01-03,Hazelnut Frappe,2,15:30
2024-01-04,Chinese Noodles,4,12:00
2024-01-04,Vegetable Taco,1,13:45
2024-01-04,Mango Smoothie,1,16:45
2024-01-04,Triple Chocolate Brownie,2,12:00
2024-01-04,Mango Smoothie,5,14:00
2024-01-04,Hazelnut Frappe,3,15:15
2024-01-04,Triple Chocolate Brownie,4,10:15
2024-01-04,Americano,2,10:45
2024-01-04,Americano,5,12:45
2024-01-04,Cheesy Blueberry Cake,3,09:15
2024-01-04,Strawberry Mojito,2,13:00
2024-01-04,Chinese Noodles,2,18:00
2024-01-04,Vegetable Taco,5,16:00
2024-01-04,Cheesy Blueberry Cake,2,12:45
2024-01-05,Cheesy Blueberry Cake,5,18:15
2024-01-05,Cheesy Blueberry Cake,3,14:45
2024-01-05,Hazelnut Frappe,1,12:15
2024-01-05,Strawberry Mojito,3,11:15
2024-01-05,Strawberry Mojito,2,17:30
2024-01-05,Mango Smoothie,1,13:15
2024-01-05,Mango Smoothie,1,12:15
2024-01-05,Strawberry Mojito,3,15:15
2024-01-05,Triple Chocolate Brownie,3,19:30
2024-01-05,Chinese Noodles,1,09:00
2024-01-05,Cheesy Blueberry Cake,2,10:00
2024-01-06,Mango Smoothie,5,17:15
2024-01-06,Veg Wrap,2,13:30
2024-01-06,Vegetable Taco,1,20:15
2024-01-06,Americano,1,14:30
2024-01-06,Mango Smoothie,5,18:30
2024-01-06,Triple Chocolate Brownie,4,12:45
2024-01-06,Chinese Noodles,4,18:00
2024-01-06,Vegetable Taco,4,13:30
2024-01-06,Mango Smoothie,1,15:30
2024-01-06,Americano,5,20:00
2024-01-06,Cheesy Blueberry Cake,3,15:00
2024-01-06,Cheesy Blueberry Cake,1,17:15
2024-01-06,Americano,4,20:30
2024-01-06,Hazelnut Frappe,4,20:45
2024-01-06,Vegetable Taco,5,09:30
2024-01-07,Strawberry Mojito,4,19:45
2024-01-07,Chinese Noodles,2,12:15
2024-01-07,Mango Smoothie,3,09:00
2024-01-07,Cheesy Blueberry Cake,1,10:30
2024-01-07,Cheesy Blueberry Cake,3,09:30
2024-01-07,Cheesy Blueberry Cake,5,19:30
2024-01-07,Veg Wrap,5,19:00
2024-01-07,Hazelnut Frappe,5,11:45
2024-01-07,Chinese Noodles,1,11:00
2024-01-07,Americano,3,16:45
2024-01-08,Chinese Noodles,1,09:15
2024-01-08,Veg Wrap,1,20:15
2024-01-08,Chinese Noodles,5,12:30
2024-01-08,Americano,1,19:00
2024-01-08,Veg Wrap,3,17:15
2024-01-08,Mango Smoothie,2,09:15
2024-01-08,Cheesy Blueberry Cake,1,16:00
2024-01-08,Mango Smoothie,1,16:00
2024-01-08,Veg Wrap,5,17:30
2024-01-08,Hazelnut Frappe,2,18:00
2024-01-08,Hazelnut Frappe,4,09:30
2024-01-08,Chinese Noodles,5,09:15
2024-01-08,Vegetable Taco,3,12:15
2024-01-08,Vegetable Taco,4,10:00
2024-01-09,Hazelnut Frappe,1,09:00
2024-01-09,Chinese Noodles,4,10:45
2024-01-09,Chinese Noodles,5,14:30
2024-01-09,Vegetable Taco,2,11:00
2024-01-09,Veg Wrap,1,17:45
2024-01-09,Veg Wrap,3,19:00
2024-01-09,Veg Wrap,5,12:00
2024-01-09,Vegetable Taco,3,15:30
2024-01-09,Hazelnut Frappe,5,18:45
2024-01-10,Chinese Noodles,4,20:00
2024-01-10,Cheesy Blueberry Cake,2,19:30
2024-01-10,Veg Wrap,5,12:30
2024-01-10,Veg Wrap,5,14:45
2024-01-10,Triple Chocolate Brownie,4,14:00
2024-01-10,Mango Smoothie,3,15:30
2024-01-10,Triple Chocolate Brownie,1,13:45
2024-01-10,Chinese Noodles,4,09:00
2024-01-10,Cheesy Blueberry Cake,3,16:45
2024-01-10,Americano,4,16:15
2024-01-10,Vegetable Taco,2,09:45
2024-01-10,Veg Wrap,2,09:15
2024-01-11,Strawberry Mojito,2,18:45
2024-01-11,Hazelnut Frappe,4,18:45
2024-01-11,Veg Wrap,2,13:45
2024-01-11,Hazelnut Frappe,3,15:30
2024-01-11,Vegetable Taco,3,14:45
2024-01-11,Americano,2,12:30
2024-01-11,Americano,5,15:00
2024-01-11,Triple Chocolate Brownie,4,17:30
2024-01-11,Chinese Noodles,1,11:45
2024-01-11,Triple Chocolate Brownie,1,10:15
2024-01-12,Strawberry Mojito,1,17:45
2024-01-12,Strawberry Mojito,2,20:30
2024-01-12,Cheesy Blueberry Cake,1,10:45
2024-01-12,Chinese Noodles,2,19:45
2024-01-12,Hazelnut Frappe,2,17:30
2024-01-12,Vegetable Taco,4,09:30
2024-01-13,Americano,3,19:00
2024-01-13,Vegetable Taco,2,17:15
2024-01-13,Vegetable Taco,4,19:30
2024-01-13,Hazelnut Frappe,1,17:30
2024-01-13,Triple Chocolate Brownie,3,18:45
2024-01-13,Vegetable Taco,4,15:00
2024-01-13,Mango Smoothie,2,17:15
2024-01-13,Veg Wrap,4,09:30
2024-01-13,Chinese Noodles,3,12:15
2024-01-13,Chinese Noodles,5,16:15
2024-01-13,Mango Smoothie,4,12:45
2024-01-13,Mango Smoothie,5,12:00
2024-01-13,Hazelnut Frappe,3,18:15
2024-01-13,Veg Wrap,4,12:15
2024-01-13,Veg Wrap,3,12:30
2024-01-14,Hazelnut Frappe,1,09:15
2024-01-14,Triple Chocolate Brownie,1,12:30
2024-01-14,Hazelnut Frappe,2,15:00
2024-01-14,Hazelnut Frappe,5,09:15
2024-01-14,Hazelnut Frappe,3,13:15
2024-01-14,Strawberry Mojito,4,18:45
2024-01-14,Cheesy Blueberry Cake,2,15:45
2024-01-14,Mango Smoothie,3,17:15
2024-01-14,Veg Wrap,4,09:00
2024-01-14,Strawberry Mojito,5,13:00
2024-01-15,Cheesy Blueberry Cake,5,10:15
2024-01-15,Cheesy Blueberry Cake,1,16:00
2024-01-15,Strawberry Mojito,1,16:15
2024-01-15,Vegetable Taco,5,16:30
2024-01-15,Mango Smoothie,2,20:15
2024-01-16,Vegetable Taco,2,19:00
2024-01-16,Americano,4,12:00
2024-01-16,Strawberry Mojito,2,20:30
2024-01-16,Chinese Noodles,4,11:30
2024-01-16,Cheesy Blueberry Cake,4,16:00
2024-01-17,Vegetable Taco,2,18:00
2024-01-17,Veg Wrap,1,09:30
2024-01-17,Mango Smoothie,2,09:00
2024-01-17,Chinese Noodles,5,16:00
2024-01-17,Strawberry Mojito,3,20:15
2024-01-17,Veg Wrap,1,09:00
2024-01-17,Vegetable Taco,1,18:30
2024-01-17,Americano,2,10:45
2024-01-18,Mango Smoothie,5,19:30
2024-01-18,Veg Wrap,5,16:30
2024-01-18,Vegetable Taco,5,09:00
2024-01-18,Americano,4,20:45
2024-01-18,Triple Chocolate Brownie,3,09:45
2024-01-18,Triple Chocolate Brownie,1,18:15
2024-01-18,Mango Smoothie,4,14:45
2024-01-18,Triple Chocolate Brownie,3,11:15
2024-01-18,Veg Wrap,2,18:15
2024-01-18,Triple Chocolate Brownie,3,15:45
2024-01-18,Vegetable Taco,3,20:30
2024-01-18,Vegetable Taco,4,20:00
2024-01-19,Veg Wrap,4,12:30
2024-01-19,Americano,5,12:30
2024-01-19,Strawberry Mojito,2,10:30
2024-01-19,Chinese Noodles,2,10:30
2024-01-19,Cheesy Blueberry Cake,5,14:30
2024-01-19,Chinese Noodles,3,20:30
2024-01-19,Triple Chocolate Brownie,3,20:45
2024-01-19,Vegetable Taco,3,17:00
2024-01-19,Americano,3,09:15
2024-01-19,Vegetable Taco,3,16:45
2024-01-19,Americano,3,17:45
2024-01-19,Vegetable Taco,5,20:00
2024-01-19,Vegetable Taco,2,14:15
2024-01-20,Veg Wrap,2,13:15
2024-01-20,Mango Smoothie,5,13:15
2024-01-20,Strawberry Mojito,3,12:30
2024-01-20,Americano,4,15:00
2024-01-20,Veg Wrap,5,09:45
2024-01-20,Mango Smoothie,4,18:30
2024-01-20,Vegetable Taco,3,10:45
2024-01-20,Vegetable Taco,1,11:00
2024-01-20,Chinese Noodles,1,16:00
2024-01-20,Chinese Noodles,4,16:00
2024-01-21,Triple Chocolate Brownie,4,15:45
2024-01-21,Chinese Noodles,4,13:45
2024-01-21,Veg Wrap,2,13:00
2024-01-21,Mango Smoothie,4,09:00
2024-01-21,Chinese Noodles,3,12:30
2024-01-21,Cheesy Blueberry Cake,2,16:45
2024-01-21,Chinese Noodles,2,16:45
2024-01-21,Cheesy Blueberry Cake,5,16:45
2024-01-21,Cheesy Blueberry Cake,3,19:00
2024-01-22,Hazelnut Frappe,4,18:15
2024-01-22,Strawberry Mojito,4,15:15
2024-01-22,Chinese Noodles,4,11:15
2024-01-22,Chinese Noodles,1,16:00
2024-01-22,Americano,3,13:45
2024-01-22,Cheesy Blueberry Cake,1,11:15
2024-01-23,Cheesy Blueberry Cake,3,09:15
2024-01-23,Chinese Noodles,2,11:30
2024-01-23,Cheesy Blueberry Cake,1,16:45
2024-01-23,Chinese Noodles,3,14:30
2024-01-23,Triple Chocolate Brownie,3,17:30
2024-01-23,Mango Smoothie,3,20:30
2024-01-23,Cheesy Blueberry Cake,1,14:45
2024-01-23,Vegetable Taco,1,14:45
2024-01-23,Americano,3,12:30
2024-01-23,Triple Chocolate Brownie,1,18:15
2024-01-23,Americano,1,18:15
2024-01-23,Hazelnut Frappe,5,20:45
2024-01-23,Triple Chocolate Brownie,1,16:30
2024-01-24,Chinese Noodles,1,19:45
2024-01-24,Strawberry Mojito,2,15:30
2024-01-24,Hazelnut Frappe,2,10:30
2024-01-24,Vegetable Taco,4,15:30
2024-01-24,Chinese Noodles,1,16:00
2024-01-24,Vegetable Taco,2,10:45
2024-01-24,Cheesy Blueberry Cake,2,16:15
2024-01-24,Veg Wrap,5,20:45
2024-01-24,Chinese Noodles,2,20:00
2024-01-24,Vegetable Taco,4,11:45
2024-01-24,Chinese Noodles,1,18:15
2024-01-24,Vegetable Taco,1,14:45
2024-01-25,Americano,2,09:00
2024-01-25,Vegetable Taco,4,09:45
2024-01-25,Vegetable Taco,2,12:30
2024-01-25,Hazelnut Frappe,3,17:30
2024-01-25,Vegetable Taco,5,09:00
2024-01-25,Chinese Noodles,3,11:00
2024-01-25,Veg Wrap,3,12:30
2024-01-25,Hazelnut Frappe,5,12:45
2024-01-25,Mango Smoothie,5,15:30
2024-01-25,Mango Smoothie,3,15:30
2024-01-25,Hazelnut Frappe,2,17:30
2024-01-25,Cheesy Blueberry Cake,3,15:00
2024-01-25,Veg Wrap,1,13:30
2024-01-26,Veg Wrap,1,19:30
2024-01-26,Vegetable Taco,5,13:00
2024-01-26,Mango Smoothie,2,16:30
2024-01-26,Vegetable Taco,1,18:45
2024-01-26,Veg Wrap,2,15:30
2024-01-26,Hazelnut Frappe,3,09:45
2024-01-26,Strawberry Mojito,4,18:45
2024-01-26,Hazelnut Frappe,5,17:00
2024-01-26,Mango Smoothie,2,18:45
2024-01-26,Vegetable Taco,2,18:30
2024-01-26,Vegetable Taco,3,10:30
2024-01-26,Chinese Noodles,4,11:15
2024-01-26,Veg Wrap,3,16:45
2024-01-26,Vegetable Taco,2,17:15
2024-01-26,Strawberry Mojito,1,18:00
2024-01-27,Strawberry Mojito,3,18:30
2024-01-27,Hazelnut Frappe,3,15:00
2024-01-27,Strawberry Mojito,5,11:15
2024-01-27,Americano,5,15:30
2024-01-27,Vegetable Taco,3,10:15
2024-01-27,Hazelnut Frappe,5,10:30
2024-01-28,Veg Wrap,5,18:30
2024-01-28,Americano,4,18:00
2024-01-28,Vegetable Taco,4,13:00
2024-01-28,Chinese Noodles,4,11:30
2024-01-28,Americano,4,19:15
2024-01-28,Hazelnut Frappe,5,14:30
2024-01-28,Triple Chocolate Brownie,2,16:30
2024-01-28,Veg Wrap,5,14:15
2024-01-28,Hazelnut Frappe,1,10:15
2024-01-28,Americano,4,09:45
2024-01-28,Veg Wrap,4,15:15
2024-01-28,Triple Chocolate Brownie,2,11:00
2024-01-28,Chinese Noodles,4,16:30
2024-01-28,Hazelnut Frappe,2,19:45
2024-01-28,Strawberry Mojito,3,13:15
2024-01-29,Triple Chocolate Brownie,1,15:45
2024-01-29,Vegetable Taco,3,11:30
2024-01-29,Chinese Noodles,4,10:30
2024-01-29,Mango Smoothie,2,11:00
2024-01-29,Cheesy Blueberry Cake,1,18:15
2024-01-29,Chinese Noodles,5,18:30
2024-01-29,Strawberry Mojito,3,12:30
2024-01-29,Vegetable Taco,4,09:15
2024-01-29,Cheesy Blueberry Cake,3,16:15
2024-01-29,Mango Smoothie,4,20:00
2024-01-30,Veg Wrap,2,20:45
2024-01-30,Cheesy Blueberry Cake,5,11:45
2024-01-30,Americano,5,11:45
2024-01-30,Cheesy Blueberry Cake,2,11:45
2024-01-30,Hazelnut Frappe,4,19:00
2024-01-30,Chinese Noodles,5,17:00
2024-01-30,Triple Chocolate Brownie,1,13:45
2024-01-30,Mango Smoothie,3,14:30
2024-01-30,Americano,5,15:30
2024-01-30,Strawberry Mojito,3,13:45
2024-01-30,Strawberry Mojito,3,10:45
2024-01-31,Strawberry Mojito,3,18:45
2024-01-31,Cheesy Blueberry Cake,4,11:15
2024-01-31,Mango Smoothie,2,20:45
2024-01-31,Mango Smoothie,5,09:00
2024-01-31,Veg Wrap,3,12:15
2024-01-31,Chinese Noodles,4,19:45
2024-02-01,Mango Smoothie,1,12:15
2024-02-01,Cheesy Blueberry Cake,5,10:30
2024-02-01,Triple Chocolate Brownie,1,18:15
2024-02-01,Veg Wrap,3,12:00
2024-02-01,Americano,2,15:15
2024-02-01,Vegetable Taco,1,13:00
2024-02-01,Cheesy Blueberry Cake,2,11:00
2024-02-01,Chinese Noodles,3,10:30
2024-02-01,Vegetable Taco,4,17:15
2024-02-01,Hazelnut Frappe,1,15:45
2024-02-01,Cheesy Blueberry Cake,5,15:45
2024-02-01,Cheesy Blueberry Cake,1,16:00
2024-02-01,Strawberry Mojito,1,09:45
2024-02-01,Cheesy Blueberry Cake,3,16:00
2024-02-02,Mango Smoothie,1,09:00
2024-02-02,Chinese Noodles,1,13:00
2024-02-02,Vegetable Taco,5,18:45
2024-02-02,Triple Chocolate Brownie,4,17:30
2024-02-02,Mango Smoothie,2,11:30
2024-02-03,Chinese Noodles,3,16:45
2024-02-03,Vegetable Taco,1,11:00
2024-02-03,Chinese Noodles,1,19:15
2024-02-03,Chinese Noodles,3,13:00
2024-02-03,Hazelnut Frappe,3,19:15
2024-02-03,Americano,2,13:45
2024-02-03,Cheesy Blueberry Cake,5,15:15
2024-02-03,Strawberry Mojito,3,10:00
2024-02-03,Mango Smoothie,2,18:00
2024-02-03,Triple Chocolate Brownie,5,09:45
2024-02-03,Hazelnut Frappe,2,13:00
2024-02-04,Vegetable Taco,2,17:00
2024-02-04,Chinese Noodles,4,17:15
2024-02-04,Cheesy Blueberry Cake,4,10:00
2024-02-04,Hazelnut Frappe,1,18:30
2024-02-04,Americano,2,12:45
2024-02-04,Chinese Noodles,3,16:15
2024-02-04,Chinese Noodles,5,19:45
2024-02-04,Vegetable Taco,4,19:00
2024-02-04,Mango Smoothie,3,13:30
2024-02-04,Hazelnut Frappe,3,13:45
2024-02-04,Veg Wrap,2,18:00
2024-02-04,Americano,5,13:45
2024-02-04,Triple Chocolate Brownie,4,11:30
2024-02-04,Vegetable Taco,3,17:30
2024-02-05,Vegetable Taco,3,17:00
2024-02-05,Triple Chocolate Brownie,3,17:00
2024-02-05,Chinese Noodles,2,11:15
2024-02-05,Hazelnut Frappe,3,17:30
2024-02-05,Americano,1,14:45
2024-02-05,Americano,2,19:45
2024-02-05,Cheesy Blueberry Cake,3,09:15
2024-02-05,Vegetable Taco,2,20:15
2024-02-05,Strawberry Mojito,4,12:15
2024-02-05,Strawberry Mojito,4,20:00
2024-02-05,Mango Smoothie,2,19:15
2024-02-05,Americano,3,12:30
2024-02-05,Americano,2,20:30
2024-02-05,Americano,4,17:30
2024-02-06,Chinese Noodles,3,19:00
2024-02-06,Strawberry Mojito,4,09:30
2024-02-06,Triple Chocolate Brownie,2,19:45
2024-02-06,Cheesy Blueberry Cake,5,16:00
2024-02-06,Hazelnut Frappe,3,16:30
2024-02-06,Mango Smoothie,2,12:45
2024-02-07,Veg Wrap,3,11:00
2024-02-07,Cheesy Blueberry Cake,1,10:15
2024-02-07,Vegetable Taco,5,14:30
2024-02-07,Cheesy Blueberry Cake,1,12:00
2024-02-07,Strawberry Mojito,5,18:45
2024-02-08,Vegetable Taco,5,17:30
2024-02-08,Veg Wrap,1,15:00
2024-02-08,Americano,5,09:30
2024-02-08,Cheesy Blueberry Cake,1,16:00
2024-02-08,Hazelnut Frappe,2,15:00
2024-02-08,Hazelnut Frappe,1,15:00
2024-02-08,Americano,4,13:45
2024-02-08,Strawberry Mojito,1,10:00
2024-02-08,Triple Chocolate Brownie,3,14:30
2024-02-08,Chinese Noodles,1,09:30
2024-02-08,Strawberry Mojito,5,20:30
2024-02-08,Chinese Noodles,3,15:30
2024-02-08,Cheesy Blueberry Cake,2,12:00
2024-02-09,Cheesy Blueberry Cake,2,18:00
2024-02-09,Strawberry Mojito,2,12:45
2024-02-09,Strawberry Mojito,3,18:00
2024-02-09,Cheesy Blueberry Cake,5,17:30
2024-02-09,Triple Chocolate Brownie,5,20:45
2024-02-09,Chinese Noodles,3,18:00
2024-02-09,Triple Chocolate Brownie,5,09:45
2024-02-09,Veg Wrap,4,15:00
2024-02-09,Strawberry Mojito,5,20:15
2024-02-09,Chinese Noodles,5,12:45
2024-02-09,Strawberry Mojito,3,10:45
2024-02-09,Strawberry Mojito,2,19:00
2024-02-09,Strawberry Mojito,5,14:45
2024-02-09,Americano,4,09:00
2024-02-09,Cheesy Blueberry Cake,1,09:15
2024-02-10,Chinese Noodles,3,09:00
2024-02-10,Mango Smoothie,5,09:00
2024-02-10,Vegetable Taco,4,16:30
2024-02-10,Mango Smoothie,2,10:45
2024-02-10,Americano,4,16:00
2024-02-10,Mango Smoothie,2,17:15
2024-02-10,Chinese Noodles,2,11:15
2024-02-11,Cheesy Blueberry Cake,4,11:30
2024-02-11,Americano,4,09:15
2024-02-11,Americano,1,16:00
2024-02-11,Veg Wrap,4,14:15
2024-02-11,Vegetable Taco,2,16:15
2024-02-11,Triple Chocolate Brownie,5,19:15
2024-02-11,Mango Smoothie,1,17:00
2024-02-11,Mango Smoothie,2,17:30
2024-02-11,Cheesy Blueberry Cake,3,09:30
2024-02-11,Americano,2,09:00
2024-02-11,Chinese Noodles,3,13:45
2024-02-11,Chinese Noodles,5,19:00
2024-02-11,Mango Smoothie,1,18:45
2024-02-11,Chinese Noodles,2,18:45
2024-02-12,Chinese Noodles,1,17:15
2024-02-12,Mango Smoothie,3,20:30
2024-02-12,Cheesy Blueberry Cake,2,11:30
2024-02-12,Veg Wrap,3,18:15
2024-02-12,Hazelnut Frappe,1,19:00
2024-02-12,Triple Chocolate Brownie,4,11:45
2024-02-12,Americano,1,11:30
2024-02-12,Americano,1,20:15
2024-02-12,Hazelnut Frappe,5,17:00
2024-02-12,Hazelnut Frappe,5,18:15
2024-02-12,Vegetable Taco,1,10:30
2024-02-12,Cheesy Blueberry Cake,5,17:30
2024-02-12,Hazelnut Frappe,1,19:00
2024-02-12,Americano,4,11:45
2024-02-13,Vegetable Taco,2,20:30
2024-02-13,Mango Smoothie,1,10:15
2024-02-13,Chinese Noodles,5,09:00
2024-02-13,Hazelnut Frappe,5,09:45
2024-02-13,Hazelnut Frappe,1,13:45
2024-02-13,Mango Smoothie,3,16:30
2024-02-13,Mango Smoothie,2,20:45
2024-02-13,Hazelnut Frappe,2,10:00
2024-02-13,Chinese Noodles,4,14:00
2024-02-13,Triple Chocolate Brownie,4,17:15
2024-02-13,Vegetable Taco,2,14:15
2024-02-13,Americano,5,19:15
2024-02-13,Triple Chocolate Brownie,3,20:45
2024-02-14,Chinese Noodles,2,13:30
2024-02-14,Chinese Noodles,3,09:15
2024-02-14,Chinese Noodles,5,11:00
2024-02-14,Triple Chocolate Brownie,3,13:15
2024-02-14,Cheesy Blueberry Cake,2,10:15
2024-02-14,Veg Wrap,1,16:45
2024-02-14,Strawberry Mojito,1,17:45
2024-02-14,Mango Smoothie,5,14:00
2024-02-14,Hazelnut Frappe,1,14:45
2024-02-14,Triple Chocolate Brownie,2,10:45
2024-02-14,Hazelnut Frappe,3,13:00
2024-02-14,Veg Wrap,2,12:15
2024-02-15,Strawberry Mojito,5,16:45
2024-02-15,Mango Smoothie,3,09:00
2024-02-15,Mango Smoothie,1,12:00
2024-02-15,Americano,1,09:45
2024-02-15,Strawberry Mojito,4,15:30
2024-02-15,Mango Smoothie,1,16:15
2024-02-15,Mango Smoothie,1,17:00
2024-02-15,Strawberry Mojito,1,11:45
2024-02-15,Veg Wrap,3,20:15
2024-02-15,Veg Wrap,5,16:30
2024-02-15,Mango Smoothie,1,20:15
2024-02-15,Strawberry Mojito,3,15:00
2024-02-15,Triple Chocolate Brownie,2,11:15
2024-02-16,Cheesy Blueberry Cake,5,15:45
2024-02-16,Hazelnut Frappe,2,09:30
2024-02-16,Americano,1,17:45
2024-02-16,Veg Wrap,1,19:45
2024-02-16,Triple Chocolate Brownie,3,14:00
2024-02-16,Chinese Noodles,3,10:15
2024-02-16,Hazelnut Frappe,5,09:30
2024-02-16,Cheesy Blueberry Cake,2,19:00
2024-02-17,Veg Wrap,4,10:15
2024-02-17,Vegetable Taco,1,12:30
2024-02-17,Triple Chocolate Brownie,3,15:00
2024-02-17,Veg Wrap,2,14:15
2024-02-17,Cheesy Blueberry Cake,2,19:00
2024-02-17,Chinese Noodles,5,19:15
2024-02-17,Hazelnut Frappe,1,12:15
2024-02-17,Cheesy Blueberry Cake,3,16:00
2024-02-18,Hazelnut Frappe,3,15:15
2024-02-18,Mango Smoothie,5,20:30
2024-02-18,Vegetable Taco,1,10:00
2024-02-18,Veg Wrap,3,14:00
2024-02-18,Vegetable Taco,4,16:15
2024-02-18,Triple Chocolate Brownie,5,12:00
2024-02-18,Cheesy Blueberry Cake,4,12:30
2024-02-18,Vegetable Taco,3,11:45
2024-02-18,Triple Chocolate Brownie,5,18:45
2024-02-18,Strawberry Mojito,2,09:45
2024-02-18,Hazelnut Frappe,1,10:00
2024-02-18,Cheesy Blueberry Cake,5,12:30
2024-02-19,Vegetable Taco,2,20:30
2024-02-19,Chinese Noodles,3,13:30
2024-02-19,Vegetable Taco,1,11:45
2024-02-19,Mango Smoothie,4,14:15
2024-02-19,Veg Wrap,1,16:45
2024-02-19,Cheesy Blueberry Cake,5,17:45
2024-02-19,Cheesy Blueberry Cake,3,12:15
2024-02-19,Cheesy Blueberry Cake,1,16:45
2024-02-19,Mango Smoothie,1,16:30
2024-02-19,Mango Smoothie,1,16:00
2024-02-19,Vegetable Taco,2,09:45
2024-02-19,Americano,4,09:30
2024-02-19,Cheesy Blueberry Cake,2,12:45
2024-02-19,Triple Chocolate Brownie,5,09:45
2024-02-19,Mango Smoothie,4,09:15
2024-02-20,Veg Wrap,4,10:45
2024-02-20,Vegetable Taco,2,19:15
2024-02-20,Mango Smoothie,4,16:15
2024-02-20,Mango Smoothie,3,19:15
2024-02-20,Hazelnut Frappe,3,19:00
2024-02-20,Veg Wrap,3,10:45
2024-02-20,Mango Smoothie,2,20:45
2024-02-20,Mango Smoothie,1,14:30
2024-02-20,Strawberry Mojito,4,18:15
2024-02-20,Vegetable Taco,2,11:00
2024-02-20,Triple Chocolate Brownie,1,17:45
2024-02-20,Mango Smoothie,4,13:45
2024-02-21,Strawberry Mojito,4,19:15
2024-02-21,Strawberry Mojito,1,14:30
